User_ID,Session_Date,Device_Type,Add_to_Cart,Proceed_to_Checkout,Complete_Purchase,Drop_Reason
2727,2024-11-24,Mobile,Yes,Yes,Yes,-
2728,2024-11-24,Mobile,Yes,Yes,No,Limited Payment Options
2729,2024-11-16,Tablet,Yes,No,No,Limited Payment Options
2730,2024-11-30,Mobile,No,No,No,-
2731,2024-11-03,Desktop,Yes,Yes,Yes,-
2732,2024-11-21,Mobile,Yes,No,No,Limited Payment Options
2733,2024-11-16,Tablet,No,No,No,-
2734,2024-11-07,Mobile,Yes,Yes,No,Complex Checkout Process
2735,2024-11-02,Mobile,No,No,No,-
2736,2024-11-16,Mobile,No,No,No,-
2737,2024-11-06,Tablet,No,No,No,-
2738,2024-11-10,Mobile,No,No,No,-
2739,2024-11-06,Mobile,No,No,No,-
2740,2024-11-30,Mobile,No,No,No,-
2741,2024-11-29,Mobile,No,No,No,-
2742,2024-11-07,Mobile,Yes,Yes,Yes,-
2743,2024-11-12,Tablet,Yes,No,No,Not Ready to Buy
2744,2024-11-22,Mobile,Yes,No,No,High Shipping Cost
2745,2024-11-29,Mobile,Yes,No,No,Forced Account Creation
2746,2024-11-16,Mobile,No,No,No,-
2747,2024-11-15,Mobile,Yes,Yes,No,Not Ready to Buy
2748,2024-11-01,Tablet,No,No,No,-
2749,2024-11-12,Tablet,No,No,No,-
2750,2024-11-13,Tablet,No,No,No,-
2751,2024-11-17,Desktop,Yes,No,No,Not Ready to Buy
2752,2024-11-24,Desktop,Yes,Yes,Yes,-
2753,2024-11-15,Desktop,Yes,Yes,Yes,-
2754,2024-11-10,Mobile,No,No,No,-
2755,2024-11-17,Desktop,No,No,No,-
2756,2024-11-26,Mobile,Yes,No,No,High Shipping Cost
2757,2024-11-06,Mobile,Yes,Yes,No,Limited Payment Options
2758,2024-11-23,Mobile,Yes,Yes,Yes,-
2759,2024-11-08,Mobile,Yes,No,No,Limited Payment Options
2760,2024-11-20,Mobile,No,No,No,-
2761,2024-11-04,Desktop,Yes,No,No,High Shipping Cost
2762,2024-11-27,Mobile,Yes,No,No,High Shipping Cost
2763,2024-11-19,Tablet,Yes,Yes,No,Forced Account Creation
2764,2024-11-30,Tablet,Yes,No,No,Limited Payment Options
2765,2024-11-12,Desktop,Yes,No,No,Not Ready to Buy
2766,2024-11-21,Tablet,Yes,Yes,Yes,-
2767,2024-11-20,Tablet,No,No,No,-
2768,2024-11-15,Desktop,Yes,No,No,Forced Account Creation
2769,2024-11-26,Tablet,No,No,No,-
2770,2024-11-11,Mobile,Yes,No,No,Not Ready to Buy
2771,2024-11-15,Tablet,Yes,No,No,Forced Account Creation
2772,2024-11-18,Tablet,No,No,No,-
2773,2024-11-20,Tablet,Yes,No,No,Not Ready to Buy
2774,2024-11-12,Desktop,Yes,No,No,Forced Account Creation
2775,2024-11-11,Desktop,No,No,No,-
2776,2024-11-07,Mobile,Yes,Yes,Yes,-
2777,2024-11-14,Desktop,No,No,No,-
2778,2024-11-19,Mobile,Yes,No,No,Limited Payment Options
2779,2024-11-07,Tablet,Yes,Yes,Yes,-
2780,2024-11-03,Mobile,Yes,Yes,No,Limited Payment Options
2781,2024-11-30,Mobile,Yes,No,No,Forced Account Creation
2782,2024-11-12,Desktop,No,No,No,-
2783,2024-11-20,Desktop,No,No,No,-
2784,2024-11-28,Tablet,Yes,Yes,Yes,-
2785,2024-11-12,Tablet,Yes,No,No,High Shipping Cost
2786,2024-11-10,Tablet,Yes,No,No,Complex Checkout Process
2787,2024-11-11,Tablet,Yes,Yes,No,Not Ready to Buy
2788,2024-11-17,Mobile,No,No,No,-
2789,2024-11-07,Mobile,Yes,No,No,Not Ready to Buy
2790,2024-11-18,Mobile,No,No,No,-
2791,2024-11-06,Tablet,Yes,Yes,Yes,-
2792,2024-11-05,Desktop,Yes,Yes,No,High Shipping Cost
2793,2024-11-27,Tablet,No,No,No,-
2794,2024-11-02,Tablet,Yes,No,No,Not Ready to Buy
2795,2024-11-23,Mobile,Yes,Yes,Yes,-
2796,2024-11-29,Tablet,Yes,No,No,Forced Account Creation
2797,2024-11-20,Desktop,Yes,Yes,No,Limited Payment Options
2798,2024-11-25,Tablet,Yes,Yes,Yes,-
2799,2024-11-17,Mobile,Yes,No,No,High Shipping Cost
2800,2024-11-15,Mobile,Yes,Yes,Yes,-
2801,2024-11-06,Desktop,Yes,No,No,Forced Account Creation
2802,2024-11-12,Desktop,Yes,No,No,High Shipping Cost
2803,2024-11-08,Mobile,Yes,No,No,Complex Checkout Process
2804,2024-11-19,Desktop,No,No,No,-
2805,2024-11-10,Tablet,Yes,No,No,Limited Payment Options
2806,2024-11-02,Mobile,Yes,No,No,Complex Checkout Process
2807,2024-11-18,Mobile,Yes,Yes,Yes,-
2808,2024-11-14,Desktop,Yes,Yes,No,Not Ready to Buy
2809,2024-11-24,Desktop,No,No,No,-
2810,2024-11-12,Desktop,Yes,No,No,Limited Payment Options
2811,2024-11-08,Mobile,Yes,Yes,Yes,-
2812,2024-11-28,Mobile,No,No,No,-
2813,2024-11-18,Desktop,Yes,No,No,Forced Account Creation
2814,2024-11-16,Mobile,Yes,Yes,Yes,-
2815,2024-11-19,Mobile,No,No,No,-
2816,2024-11-06,Desktop,Yes,No,No,Not Ready to Buy
2817,2024-11-29,Tablet,Yes,Yes,Yes,-
2818,2024-11-14,Mobile,Yes,Yes,No,Not Ready to Buy
2819,2024-11-23,Tablet,No,No,No,-
2820,2024-11-01,Tablet,No,No,No,-
2821,2024-11-08,Tablet,No,No,No,-
2822,2024-11-08,Mobile,Yes,No,No,Forced Account Creation
2823,2024-11-30,Mobile,No,No,No,-
2824,2024-11-01,Desktop,Yes,Yes,Yes,-
2825,2024-11-08,Tablet,Yes,No,No,Complex Checkout Process
2826,2024-11-07,Mobile,No,No,No,-
2827,2024-11-09,Mobile,No,No,No,-
2828,2024-11-22,Tablet,Yes,No,No,Forced Account Creation
2829,2024-11-26,Tablet,Yes,No,No,Complex Checkout Process
2830,2024-11-23,Mobile,Yes,Yes,No,Forced Account Creation
2831,2024-11-17,Mobile,No,No,No,-
2832,2024-11-07,Mobile,No,No,No,-
2833,2024-11-26,Mobile,No,No,No,-
2834,2024-11-29,Tablet,Yes,Yes,Yes,-
2835,2024-11-02,Tablet,No,No,No,-
2836,2024-11-14,Mobile,Yes,No,No,Forced Account Creation
2837,2024-11-24,Tablet,Yes,Yes,No,High Shipping Cost
2838,2024-11-15,Mobile,Yes,No,No,Complex Checkout Process
2839,2024-11-19,Tablet,Yes,No,No,Not Ready to Buy
2840,2024-11-20,Mobile,Yes,Yes,Yes,-
2841,2024-11-19,Desktop,Yes,No,No,Limited Payment Options
2842,2024-11-23,Tablet,Yes,No,No,Limited Payment Options
2843,2024-11-26,Mobile,Yes,Yes,Yes,-
2844,2024-11-01,Mobile,No,No,No,-
2845,2024-11-22,Tablet,Yes,No,No,Not Ready to Buy
2846,2024-11-30,Tablet,Yes,Yes,Yes,-
2847,2024-11-04,Desktop,Yes,Yes,No,High Shipping Cost
2848,2024-11-07,Desktop,Yes,No,No,Limited Payment Options
2849,2024-11-26,Tablet,Yes,Yes,No,Forced Account Creation
2850,2024-11-02,Tablet,Yes,No,No,High Shipping Cost
2851,2024-11-20,Desktop,Yes,No,No,Complex Checkout Process
2852,2024-11-21,Tablet,No,No,No,-
2853,2024-11-17,Mobile,Yes,Yes,No,High Shipping Cost
2854,2024-11-16,Desktop,Yes,Yes,Yes,-
2855,2024-11-02,Desktop,No,No,No,-
2856,2024-11-01,Desktop,No,No,No,-
2857,2024-11-03,Desktop,No,No,No,-
2858,2024-11-10,Tablet,Yes,No,No,High Shipping Cost
2859,2024-11-01,Desktop,No,No,No,-
2860,2024-11-14,Desktop,Yes,Yes,Yes,-
2861,2024-11-29,Mobile,No,No,No,-
2862,2024-11-01,Mobile,Yes,No,No,Forced Account Creation
2863,2024-11-17,Mobile,Yes,Yes,No,High Shipping Cost
2864,2024-11-07,Desktop,No,No,No,-
2865,2024-11-09,Mobile,No,No,No,-
2866,2024-11-15,Mobile,Yes,No,No,Forced Account Creation
2867,2024-11-06,Desktop,No,No,No,-
2868,2024-11-15,Tablet,No,No,No,-
2869,2024-11-10,Desktop,Yes,Yes,No,Limited Payment Options
2870,2024-11-21,Mobile,Yes,Yes,Yes,-
2871,2024-11-29,Tablet,Yes,No,No,High Shipping Cost
2872,2024-11-27,Mobile,No,No,No,-
2873,2024-11-10,Desktop,No,No,No,-
2874,2024-11-15,Mobile,No,No,No,-
2875,2024-11-11,Desktop,Yes,No,No,Limited Payment Options
2876,2024-11-29,Desktop,No,No,No,-
2877,2024-11-05,Tablet,No,No,No,-
2878,2024-11-21,Desktop,Yes,Yes,Yes,-
2879,2024-11-25,Desktop,Yes,No,No,Limited Payment Options
2880,2024-11-01,Desktop,Yes,No,No,Not Ready to Buy
2881,2024-11-23,Tablet,No,No,No,-
2882,2024-11-02,Mobile,No,No,No,-
2883,2024-11-19,Desktop,Yes,No,No,High Shipping Cost
2884,2024-11-26,Desktop,Yes,Yes,No,High Shipping Cost
2885,2024-11-29,Mobile,Yes,No,No,High Shipping Cost
2886,2024-11-28,Tablet,No,No,No,-
2887,2024-11-21,Mobile,Yes,No,No,Not Ready to Buy
2888,2024-11-23,Tablet,No,No,No,-
2889,2024-11-23,Tablet,No,No,No,-
2890,2024-11-04,Tablet,Yes,Yes,Yes,-
2891,2024-11-22,Mobile,Yes,No,No,Not Ready to Buy
2892,2024-11-09,Tablet,Yes,No,No,Forced Account Creation
2893,2024-11-04,Tablet,Yes,Yes,No,Forced Account Creation
2894,2024-11-17,Mobile,No,No,No,-
2895,2024-11-29,Mobile,No,No,No,-
2896,2024-11-30,Tablet,Yes,Yes,Yes,-
2897,2024-11-08,Tablet,Yes,No,No,Not Ready to Buy
2898,2024-11-02,Desktop,No,No,No,-
2899,2024-11-09,Mobile,Yes,Yes,Yes,-
2900,2024-11-09,Tablet,No,No,No,-
2901,2024-11-17,Tablet,Yes,No,No,High Shipping Cost
2902,2024-11-13,Tablet,No,No,No,-
2903,2024-11-03,Mobile,No,No,No,-
2904,2024-11-19,Tablet,Yes,No,No,Not Ready to Buy
2905,2024-11-29,Desktop,No,No,No,-
2906,2024-11-28,Tablet,No,No,No,-
2907,2024-11-20,Desktop,Yes,No,No,High Shipping Cost
2908,2024-11-18,Desktop,No,No,No,-
2909,2024-11-29,Mobile,No,No,No,-
2910,2024-11-25,Tablet,No,No,No,-
2911,2024-11-05,Tablet,No,No,No,-
2912,2024-11-25,Tablet,Yes,Yes,No,Complex Checkout Process
2913,2024-11-22,Mobile,No,No,No,-
2914,2024-11-19,Mobile,Yes,No,No,Limited Payment Options
2915,2024-11-23,Desktop,Yes,No,No,Complex Checkout Process
2916,2024-11-17,Mobile,Yes,No,No,Limited Payment Options
2917,2024-11-13,Tablet,Yes,No,No,Complex Checkout Process
2918,2024-11-28,Tablet,Yes,No,No,Not Ready to Buy
2919,2024-11-30,Desktop,No,No,No,-
2920,2024-11-25,Tablet,No,No,No,-
2921,2024-11-15,Desktop,Yes,Yes,Yes,-
2922,2024-11-10,Mobile,Yes,Yes,Yes,-
2923,2024-11-06,Tablet,Yes,Yes,Yes,-
2924,2024-11-19,Mobile,Yes,No,No,Complex Checkout Process
2925,2024-11-25,Mobile,No,No,No,-
2926,2024-11-19,Desktop,Yes,No,No,Limited Payment Options
2927,2024-11-29,Tablet,No,No,No,-
2928,2024-11-25,Desktop,Yes,No,No,Limited Payment Options
2929,2024-11-16,Desktop,Yes,No,No,Not Ready to Buy
2930,2024-11-16,Desktop,Yes,Yes,Yes,-
2931,2024-11-13,Mobile,Yes,Yes,Yes,-
2932,2024-11-17,Tablet,Yes,Yes,No,Forced Account Creation
2933,2024-11-05,Desktop,Yes,No,No,Forced Account Creation
2934,2024-11-03,Tablet,No,No,No,-
2935,2024-11-07,Tablet,Yes,Yes,No,Forced Account Creation
2936,2024-11-01,Desktop,No,No,No,-
2937,2024-11-03,Mobile,Yes,No,No,High Shipping Cost
2938,2024-11-11,Mobile,No,No,No,-
2939,2024-11-28,Mobile,No,No,No,-
2940,2024-11-25,Tablet,Yes,No,No,Complex Checkout Process
2941,2024-11-23,Mobile,No,No,No,-
2942,2024-11-14,Mobile,Yes,Yes,Yes,-
2943,2024-11-23,Mobile,No,No,No,-
2944,2024-11-08,Tablet,Yes,No,No,Not Ready to Buy
2945,2024-11-07,Tablet,Yes,No,No,Complex Checkout Process
2946,2024-11-20,Tablet,Yes,No,No,Complex Checkout Process
2947,2024-11-15,Desktop,Yes,Yes,No,Complex Checkout Process
2948,2024-11-20,Mobile,No,No,No,-
2949,2024-11-26,Desktop,No,No,No,-
2950,2024-11-26,Mobile,No,No,No,-
2951,2024-11-14,Tablet,Yes,No,No,Not Ready to Buy
2952,2024-11-28,Tablet,Yes,Yes,No,Limited Payment Options
2953,2024-11-21,Tablet,Yes,No,No,Not Ready to Buy
2954,2024-11-29,Mobile,No,No,No,-
2955,2024-11-25,Mobile,Yes,No,No,High Shipping Cost
2956,2024-11-19,Desktop,Yes,No,No,Forced Account Creation
2957,2024-11-15,Tablet,Yes,Yes,Yes,-
2958,2024-11-05,Desktop,No,No,No,-
2959,2024-11-28,Mobile,No,No,No,-
2960,2024-11-04,Tablet,Yes,Yes,Yes,-
2961,2024-11-26,Mobile,Yes,Yes,Yes,-
2962,2024-11-11,Tablet,Yes,No,No,Complex Checkout Process
2963,2024-11-13,Tablet,No,No,No,-
2964,2024-11-01,Desktop,No,No,No,-
2965,2024-11-08,Mobile,No,No,No,-
2966,2024-11-14,Desktop,Yes,No,No,Forced Account Creation
2967,2024-11-11,Desktop,Yes,No,No,Limited Payment Options
2968,2024-11-22,Mobile,Yes,No,No,High Shipping Cost
2969,2024-11-22,Desktop,No,No,No,-
2970,2024-11-04,Mobile,No,No,No,-
2971,2024-11-16,Desktop,No,No,No,-
2972,2024-11-22,Mobile,Yes,No,No,Complex Checkout Process
2973,2024-11-07,Tablet,Yes,Yes,No,High Shipping Cost
2974,2024-11-08,Desktop,Yes,Yes,Yes,-
2975,2024-11-16,Desktop,Yes,Yes,Yes,-
2976,2024-11-09,Mobile,Yes,Yes,Yes,-
2977,2024-11-03,Mobile,Yes,Yes,No,High Shipping Cost
2978,2024-11-18,Desktop,No,No,No,-
2979,2024-11-01,Tablet,Yes,No,No,Not Ready to Buy
2980,2024-11-02,Desktop,Yes,Yes,No,Forced Account Creation
2981,2024-11-11,Tablet,Yes,No,No,Limited Payment Options
2982,2024-11-21,Tablet,Yes,Yes,Yes,-
2983,2024-11-04,Desktop,No,No,No,-
2984,2024-11-11,Desktop,No,No,No,-
2985,2024-11-03,Desktop,Yes,Yes,Yes,-
2986,2024-11-22,Mobile,Yes,No,No,Not Ready to Buy
2987,2024-11-06,Desktop,Yes,Yes,No,Limited Payment Options
2988,2024-11-15,Mobile,Yes,No,No,Limited Payment Options
2989,2024-11-09,Mobile,No,No,No,-
2990,2024-11-04,Desktop,Yes,Yes,Yes,-
2991,2024-11-02,Mobile,No,No,No,-
2992,2024-11-16,Mobile,Yes,No,No,Limited Payment Options
2993,2024-11-27,Desktop,Yes,No,No,High Shipping Cost
2994,2024-11-30,Desktop,Yes,Yes,No,Not Ready to Buy
2995,2024-11-21,Mobile,Yes,Yes,Yes,-
2996,2024-11-14,Mobile,No,No,No,-
2997,2024-11-17,Mobile,No,No,No,-
2998,2024-11-13,Tablet,Yes,Yes,No,Forced Account Creation
2999,2024-11-06,Mobile,Yes,No,No,Forced Account Creation
3000,2024-11-15,Tablet,Yes,No,No,Limited Payment Options
3001,2024-11-18,Tablet,Yes,No,No,High Shipping Cost
3002,2024-11-15,Tablet,Yes,Yes,No,Forced Account Creation
3003,2024-11-06,Tablet,No,No,No,-
3004,2024-11-04,Tablet,Yes,Yes,Yes,-
3005,2024-11-25,Tablet,No,No,No,-
3006,2024-11-06,Tablet,Yes,Yes,Yes,-
3007,2024-11-11,Mobile,Yes,Yes,No,Forced Account Creation
3008,2024-11-12,Desktop,No,No,No,-
3009,2024-11-11,Mobile,No,No,No,-
3010,2024-11-10,Tablet,Yes,Yes,Yes,-
3011,2024-11-05,Tablet,No,No,No,-
3012,2024-11-25,Tablet,Yes,No,No,Limited Payment Options
3013,2024-11-22,Desktop,No,No,No,-
3014,2024-11-14,Mobile,No,No,No,-
3015,2024-11-25,Desktop,No,No,No,-
3016,2024-11-20,Desktop,No,No,No,-
3017,2024-11-30,Mobile,Yes,No,No,Complex Checkout Process
3018,2024-11-16,Tablet,Yes,Yes,Yes,-
3019,2024-11-30,Mobile,Yes,No,No,High Shipping Cost
3020,2024-11-27,Mobile,Yes,Yes,No,Forced Account Creation
3021,2024-11-01,Desktop,No,No,No,-
3022,2024-11-28,Mobile,No,No,No,-
3023,2024-11-27,Mobile,No,No,No,-
3024,2024-11-18,Mobile,Yes,No,No,High Shipping Cost
3025,2024-11-14,Desktop,Yes,Yes,Yes,-
3026,2024-11-28,Mobile,Yes,No,No,Not Ready to Buy
3027,2024-11-30,Desktop,Yes,No,No,High Shipping Cost
3028,2024-11-27,Mobile,Yes,Yes,Yes,-
3029,2024-11-02,Mobile,Yes,No,No,Complex Checkout Process
3030,2024-11-20,Desktop,No,No,No,-
3031,2024-11-22,Desktop,Yes,No,No,Limited Payment Options
3032,2024-11-08,Desktop,No,No,No,-
3033,2024-11-16,Mobile,Yes,Yes,Yes,-
3034,2024-11-17,Mobile,Yes,Yes,Yes,-
3035,2024-11-10,Mobile,No,No,No,-
3036,2024-11-26,Tablet,Yes,Yes,No,Complex Checkout Process
3037,2024-11-05,Mobile,Yes,No,No,Limited Payment Options
3038,2024-11-18,Desktop,Yes,No,No,Not Ready to Buy
3039,2024-11-15,Tablet,No,No,No,-
3040,2024-11-03,Mobile,Yes,Yes,No,High Shipping Cost
3041,2024-11-16,Tablet,Yes,Yes,No,High Shipping Cost
3042,2024-11-29,Mobile,No,No,No,-
3043,2024-11-23,Desktop,Yes,No,No,High Shipping Cost
3044,2024-11-06,Desktop,Yes,No,No,Limited Payment Options
3045,2024-11-02,Tablet,Yes,No,No,Limited Payment Options
3046,2024-11-17,Tablet,Yes,No,No,Not Ready to Buy
3047,2024-11-29,Desktop,Yes,Yes,Yes,-
3048,2024-11-19,Mobile,Yes,No,No,Not Ready to Buy
3049,2024-11-19,Mobile,Yes,No,No,High Shipping Cost
3050,2024-11-20,Mobile,Yes,Yes,Yes,-
3051,2024-11-07,Desktop,No,No,No,-
3052,2024-11-21,Tablet,Yes,No,No,Forced Account Creation
3053,2024-11-20,Desktop,Yes,Yes,No,High Shipping Cost
3054,2024-11-28,Mobile,Yes,No,No,Limited Payment Options
3055,2024-11-03,Desktop,Yes,Yes,No,High Shipping Cost
3056,2024-11-30,Tablet,No,No,No,-
3057,2024-11-24,Mobile,Yes,Yes,No,Forced Account Creation
3058,2024-11-27,Desktop,Yes,Yes,Yes,-
3059,2024-11-28,Mobile,No,No,No,-
3060,2024-11-25,Desktop,No,No,No,-
3061,2024-11-14,Mobile,No,No,No,-
3062,2024-11-19,Desktop,Yes,Yes,Yes,-
3063,2024-11-05,Mobile,No,No,No,-
3064,2024-11-15,Desktop,No,No,No,-
3065,2024-11-26,Tablet,Yes,No,No,High Shipping Cost
3066,2024-11-16,Desktop,No,No,No,-
3067,2024-11-21,Mobile,Yes,Yes,Yes,-
3068,2024-11-20,Mobile,Yes,Yes,No,Limited Payment Options
3069,2024-11-15,Tablet,No,No,No,-
3070,2024-11-05,Tablet,Yes,Yes,No,Not Ready to Buy
3071,2024-11-18,Mobile,Yes,Yes,No,High Shipping Cost
3072,2024-11-04,Desktop,Yes,Yes,No,High Shipping Cost
3073,2024-11-21,Tablet,Yes,No,No,Complex Checkout Process
3074,2024-11-02,Mobile,Yes,Yes,Yes,-
3075,2024-11-15,Tablet,No,No,No,-
3076,2024-11-26,Desktop,No,No,No,-
3077,2024-11-03,Tablet,No,No,No,-
3078,2024-11-08,Desktop,No,No,No,-
3079,2024-11-05,Tablet,No,No,No,-
3080,2024-11-24,Mobile,Yes,No,No,Forced Account Creation
3081,2024-11-23,Desktop,Yes,No,No,High Shipping Cost
3082,2024-11-24,Desktop,Yes,No,No,High Shipping Cost
3083,2024-11-27,Tablet,Yes,Yes,Yes,-
3084,2024-11-21,Mobile,Yes,No,No,Limited Payment Options
3085,2024-11-03,Tablet,Yes,No,No,Not Ready to Buy
3086,2024-11-15,Tablet,No,No,No,-
3087,2024-11-09,Tablet,Yes,Yes,Yes,-
3088,2024-11-05,Tablet,No,No,No,-
3089,2024-11-06,Mobile,Yes,No,No,Not Ready to Buy
3090,2024-11-12,Desktop,No,No,No,-
3091,2024-11-17,Mobile,No,No,No,-
3092,2024-11-03,Tablet,No,No,No,-
3093,2024-11-01,Desktop,Yes,No,No,Not Ready to Buy
3094,2024-11-13,Desktop,Yes,Yes,No,Limited Payment Options
3095,2024-11-02,Tablet,No,No,No,-
3096,2024-11-24,Desktop,No,No,No,-
3097,2024-11-11,Desktop,Yes,Yes,No,Limited Payment Options
3098,2024-11-27,Tablet,No,No,No,-
3099,2024-11-25,Tablet,Yes,Yes,No,Forced Account Creation
3100,2024-11-18,Desktop,Yes,No,No,Limited Payment Options
3101,2024-11-15,Tablet,No,No,No,-
3102,2024-11-15,Tablet,Yes,No,No,Not Ready to Buy
3103,2024-11-05,Tablet,No,No,No,-
3104,2024-11-25,Tablet,Yes,No,No,Not Ready to Buy
3105,2024-11-01,Tablet,Yes,No,No,Forced Account Creation
3106,2024-11-07,Desktop,Yes,Yes,No,Forced Account Creation
3107,2024-11-09,Desktop,Yes,No,No,Not Ready to Buy
3108,2024-11-08,Desktop,No,No,No,-
3109,2024-11-01,Tablet,No,No,No,-
3110,2024-11-12,Desktop,Yes,Yes,Yes,-
3111,2024-11-22,Tablet,No,No,No,-
3112,2024-11-16,Tablet,No,No,No,-
3113,2024-11-10,Tablet,Yes,Yes,Yes,-
3114,2024-11-11,Desktop,No,No,No,-
3115,2024-11-11,Mobile,Yes,No,No,High Shipping Cost
3116,2024-11-10,Tablet,No,No,No,-
3117,2024-11-13,Desktop,No,No,No,-
3118,2024-11-25,Mobile,Yes,Yes,Yes,-
3119,2024-11-22,Mobile,Yes,No,No,Complex Checkout Process
3120,2024-11-30,Tablet,Yes,No,No,Not Ready to Buy
3121,2024-11-21,Tablet,Yes,Yes,Yes,-
3122,2024-11-02,Desktop,Yes,No,No,Forced Account Creation
3123,2024-11-05,Desktop,No,No,No,-
3124,2024-11-22,Mobile,Yes,Yes,Yes,-
3125,2024-11-20,Tablet,No,No,No,-
3126,2024-11-23,Mobile,Yes,No,No,Forced Account Creation
3127,2024-11-20,Desktop,Yes,No,No,Complex Checkout Process
3128,2024-11-14,Mobile,No,No,No,-
3129,2024-11-03,Desktop,No,No,No,-
3130,2024-11-15,Mobile,Yes,Yes,Yes,-
3131,2024-11-27,Tablet,Yes,Yes,No,Forced Account Creation
3132,2024-11-15,Mobile,Yes,Yes,Yes,-
3133,2024-11-03,Mobile,No,No,No,-
3134,2024-11-21,Desktop,No,No,No,-
3135,2024-11-03,Tablet,Yes,No,No,Complex Checkout Process
3136,2024-11-28,Mobile,Yes,No,No,Complex Checkout Process
3137,2024-11-29,Mobile,Yes,No,No,Limited Payment Options
3138,2024-11-25,Tablet,Yes,No,No,Not Ready to Buy
3139,2024-11-27,Tablet,Yes,Yes,No,Complex Checkout Process
3140,2024-11-12,Tablet,Yes,Yes,Yes,-
3141,2024-11-16,Tablet,No,No,No,-
3142,2024-11-20,Tablet,Yes,Yes,No,Not Ready to Buy
3143,2024-11-26,Desktop,Yes,No,No,High Shipping Cost
3144,2024-11-03,Desktop,No,No,No,-
3145,2024-11-10,Desktop,No,No,No,-
3146,2024-11-07,Tablet,Yes,No,No,Limited Payment Options
3147,2024-11-21,Desktop,Yes,No,No,Forced Account Creation
3148,2024-11-28,Mobile,No,No,No,-
3149,2024-11-25,Tablet,No,No,No,-
3150,2024-11-11,Mobile,No,No,No,-
3151,2024-11-09,Mobile,No,No,No,-
3152,2024-11-30,Mobile,Yes,Yes,Yes,-
3153,2024-11-18,Mobile,No,No,No,-
3154,2024-11-23,Mobile,No,No,No,-
3155,2024-11-14,Mobile,Yes,Yes,Yes,-
3156,2024-11-26,Desktop,Yes,Yes,No,Forced Account Creation
3157,2024-11-28,Mobile,Yes,Yes,No,Limited Payment Options
3158,2024-11-20,Mobile,No,No,No,-
3159,2024-11-10,Tablet,Yes,No,No,Forced Account Creation
3160,2024-11-17,Tablet,Yes,No,No,High Shipping Cost
3161,2024-11-18,Tablet,Yes,No,No,Complex Checkout Process
3162,2024-11-30,Desktop,No,No,No,-
3163,2024-11-18,Mobile,Yes,Yes,Yes,-
3164,2024-11-28,Desktop,Yes,No,No,Not Ready to Buy
3165,2024-11-23,Mobile,Yes,No,No,Forced Account Creation
3166,2024-11-18,Desktop,Yes,No,No,Forced Account Creation
3167,2024-11-03,Desktop,Yes,No,No,High Shipping Cost
3168,2024-11-08,Mobile,No,No,No,-
3169,2024-11-09,Mobile,Yes,No,No,Limited Payment Options
3170,2024-11-17,Desktop,Yes,Yes,No,Limited Payment Options
3171,2024-11-16,Desktop,No,No,No,-
3172,2024-11-13,Desktop,Yes,No,No,Forced Account Creation
3173,2024-11-23,Tablet,Yes,No,No,Complex Checkout Process
3174,2024-11-03,Desktop,No,No,No,-
3175,2024-11-15,Tablet,Yes,Yes,No,Forced Account Creation
3176,2024-11-25,Tablet,No,No,No,-
3177,2024-11-20,Desktop,Yes,No,No,High Shipping Cost
3178,2024-11-16,Mobile,No,No,No,-
3179,2024-11-30,Desktop,No,No,No,-
3180,2024-11-13,Tablet,Yes,No,No,Complex Checkout Process
3181,2024-11-14,Tablet,Yes,Yes,Yes,-
3182,2024-11-02,Desktop,No,No,No,-
3183,2024-11-04,Mobile,Yes,Yes,Yes,-
3184,2024-11-01,Tablet,Yes,No,No,Limited Payment Options
3185,2024-11-02,Tablet,Yes,No,No,Forced Account Creation
3186,2024-11-20,Tablet,No,No,No,-
3187,2024-11-06,Tablet,Yes,Yes,No,Not Ready to Buy
3188,2024-11-26,Desktop,Yes,No,No,Complex Checkout Process
3189,2024-11-09,Desktop,No,No,No,-
3190,2024-11-12,Mobile,Yes,No,No,Limited Payment Options
3191,2024-11-14,Desktop,Yes,Yes,No,Limited Payment Options
3192,2024-11-14,Desktop,No,No,No,-
3193,2024-11-23,Desktop,No,No,No,-
3194,2024-11-01,Tablet,No,No,No,-
3195,2024-11-15,Tablet,No,No,No,-
3196,2024-11-26,Mobile,Yes,No,No,High Shipping Cost
3197,2024-11-03,Desktop,Yes,No,No,Limited Payment Options
3198,2024-11-19,Mobile,No,No,No,-
3199,2024-11-20,Desktop,No,No,No,-
3200,2024-11-27,Mobile,Yes,No,No,Forced Account Creation
3201,2024-11-06,Tablet,No,No,No,-
3202,2024-11-24,Desktop,Yes,No,No,Forced Account Creation
3203,2024-11-24,Desktop,Yes,Yes,Yes,-
3204,2024-11-24,Mobile,No,No,No,-
3205,2024-11-07,Desktop,No,No,No,-
3206,2024-11-11,Desktop,No,No,No,-
3207,2024-11-19,Tablet,Yes,Yes,No,Limited Payment Options
3208,2024-11-28,Desktop,Yes,Yes,No,Complex Checkout Process
3209,2024-11-04,Mobile,Yes,No,No,Limited Payment Options
3210,2024-11-26,Mobile,Yes,Yes,Yes,-
3211,2024-11-10,Tablet,No,No,No,-
3212,2024-11-23,Mobile,Yes,No,No,Complex Checkout Process
3213,2024-11-14,Desktop,No,No,No,-
3214,2024-11-27,Desktop,Yes,Yes,Yes,-
3215,2024-11-24,Desktop,Yes,Yes,Yes,-
3216,2024-11-20,Mobile,No,No,No,-
